Campus,Sex,Area ID,Area,Career,Academic Degree,Students
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,11
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,1
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,13
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Doctorado,1
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias ambientales,Licenciatura,185
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,9
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Geociencias,Licenciatura,49
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,9
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Doctorado,1
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia de materiales sustentables,Licenciatura,38
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,9
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,6
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,11
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia de materiales sustentables,Licenciatura,29
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ecología,Licenciatura,55
,Mujer,6,Tecnologías de la información y la comunicación,Tecnologías para la información en ciencias,Licenciatura,24
,Mujer,6,Tecnologías de la información y la comunicación,Tecnologías para la información en ciencias,Licenciatura,22
,Mujer,8,Agronomía y veterinaria,Ciencias agroforestales,Licenciatura,12
,Mujer,8,Agronomía y veterinaria,Ciencias agroforestales,Licenciatura,21
,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,8
,Hombre,4,Administración y negocios,Negocios internacionales,Licenciatura,14
,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,29
,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,15
,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,20
,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,27
,Hombre,6,Tecnologías de la información y la comunicación,Tecnología,Licenciatura,48
,Hombre,6,Tecnologías de la información y la comunicación,Tecnología,Licenciatura,52
,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,28
,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,35
,Hombre,9,Ciencias de la salud,Órtesis y prótesis,Licenciatura,5
,Hombre,9,Ciencias de la salud,Neurociencias,Licenciatura,18
,Hombre,9,Ciencias de la salud,Órtesis y prótesis,Licenciatura,5
,Hombre,9,Ciencias de la salud,Neurociencias,Licenciatura,17
,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,24
,Mujer,4,Administración y negocios,Negocios internacionales,Licenciatura,32
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,36
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,12
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,19
,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Licenciatura,32
,Mujer,6,Tecnologías de la información y la comunicación,Tecnología,Licenciatura,18
,Mujer,6,Tecnologías de la información y la comunicación,Tecnología,Licenciatura,14
,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,19
,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,21
,Mujer,9,Ciencias de la salud,Órtesis y prótesis,Licenciatura,13
,Mujer,9,Ciencias de la salud,Neurociencias,Licenciatura,52
,Mujer,9,Ciencias de la salud,Órtesis y prótesis,Licenciatura,9
,Mujer,9,Ciencias de la salud,Neurociencias,Licenciatura,33
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,59
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,58
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,43
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,43
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,72
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,47
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,47
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,55
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,35
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias genómicas,Licenciatura,26
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,45
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,41
IB,Mujer,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,2
IB,Mujer,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,2
ICF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,7
ICF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,7
ICF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,7
ICF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,12
ICF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,3
ICF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,3
IER,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,1
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,1
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,1
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Doctorado,61
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,65
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Maestría,14
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería mecánica,Doctorado,2
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Doctorado,47
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería mecánica,Doctorado,1
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Maestría,12
IER,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,52
IER,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,1
IER,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,1
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,1
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Doctorado,30
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,47
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Maestría,11
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Doctorado,18
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería energía,Maestría,13
IER,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería en energías renovables,Licenciatura,35
IIES,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,11
IIES,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,4
IIES,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Maestría,1
IIES,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,1
IIES,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,18
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,25
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,5
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,4
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,3
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,2
IIES,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,26
IN,Hombre,3,Ciencias sociales y derecho,Psicología,Doctorado,5
IN,Hombre,3,Ciencias sociales y derecho,Psicología,Doctorado,5
IN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,29
IN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,22
IN,Hombre,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,35
IN,Hombre,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,35
IN,Mujer,3,Ciencias sociales y derecho,Psicología,Doctorado,5
IN,Mujer,3,Ciencias sociales y derecho,Psicología,Doctorado,2
IN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,27
IN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (neurobiología),Maestría,27
IN,Mujer,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,48
IN,Mujer,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,45
IRA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,15
IRA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,57
IRA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,13
IRA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,18
IRA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,10
IRA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,27
IRA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,8
IRA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,7
CIICH,Hombre,2,Artes y humanidades,Estudios latinoamericanos,Maestría,4
CIICH,Hombre,2,Artes y humanidades,Estudios latinoamericanos,Doctorado,5
CIICH,Mujer,2,Artes y humanidades,Estudios latinoamericanos,Maestría,3
CIICH,Mujer,2,Artes y humanidades,Estudios latinoamericanos,Doctorado,12
CIALC,Hombre,2,Artes y humanidades,Estudios latinoamericanos,Maestría,5
CIALC,Hombre,2,Artes y humanidades,Estudios latinoamericanos,Doctorado,3
CIALC,Mujer,2,Artes y humanidades,Estudios latinoamericanos,Maestría,11
CIALC,Mujer,2,Artes y humanidades,Estudios latinoamericanos,Doctorado,8
IA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,36
IA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,1
IA,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,25
IA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,12
IA,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,16
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,32
IB,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,29
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,27
IB,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,34
ICAT,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,3
ICAT,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,3
ICAT,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ingeniería química,Maestría,2
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería química,Doctorado,1
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,3
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería eléctrica,Maestría,15
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería eléctrica,Doctorado,23
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería mecánica,Maestría,6
ICAT,Hombre,7,"Ingeniería, manufactura y construcción",Ingeniería mecánica,Doctorado,3
ICAT,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,2
ICAT,Mujer,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,2
ICAT,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería eléctrica,Maestría,5
ICAT,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería eléctrica,Doctorado,1
ICAT,Mujer,7,"Ingeniería, manufactura y construcción",Ingeniería mecánica,Doctorado,1
ICACC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Doctorado,8
ICACC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,9
ICACC,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Doctorado,9
ICACC,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la tierra,Maestría,6
ICML,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,2
ICML,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,2
ICML,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,34
ICML,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,27
ICML,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,3
ICML,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,1
ICML,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Doctorado,49
ICML,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias del mar y limnología,Maestría,46
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,5
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,30
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Doctorado,4
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,4
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,30
ICN,Hombre,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,3
ICN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Doctorado,6
ICN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,1
ICN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias químicas,Maestría,3
ICN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,8
ICN,Mujer,5,"Ciencias naturales, matemáticas y estadística",Astrofísica,Maestría,3
IE,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,21
IE,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,17
IE,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,11
IE,Hombre,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,11
IE,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,24
IE,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,22
IE,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias de la sostenibilidad,Doctorado,17
IE,Mujer,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,12
IF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,44
IF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,55
IF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,5
IF,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física médica),Maestría,12
IF,Hombre,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,2
IF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Maestría,6
IF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física),Doctorado,5
IF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencia e ingeniería de materiales,Maestría,4
IF,Mujer,5,"Ciencias naturales, matemáticas y estadística",Ciencias (física médica),Maestría,7
IF,Mujer,7,"Ingeniería, manufactura y construcción",Ciencia e ingeniería de materiales,Doctorado,2
IFC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Doctorado,4
IFC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias biológicas,Maestría,3
IFC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Doctorado,37
IFC,Hombre,5,"Ciencias naturales, matemáticas y estadística",Ciencias bioquímicas,Maestría,41
IFC,Hombre,9,Ciencias de la salud,Ciencias biomédicas,Doctorado,24
